"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"257","Georgia","11/12/11","57","WALSH","BLAIR","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","","","","4"
"257","Georgia","11/19/11","57","WALSH","BLAIR","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","4","4","","13"
"257","Georgia","11/26/11","57","WALSH","BLAIR","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","1","","7"
"257","Georgia","09/17/11","2W","WELCH","","","","","","","1","1","0","20","0","","1","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"257","Georgia","09/03/11","81","WHITE","ARON","","","","","","","","","","","","0","0","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"257","Georgia","09/24/11","81","WHITE","ARON","","","","","","","","","","","","0","0","3","52","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"257","Georgia","10/08/11","81","WHITE","ARON","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"257","Georgia","11/05/11","81","WHITE","ARON","","","","","","","","","","","","0","0","1","6","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"257","Georgia","11/19/11","81","WHITE","ARON","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"257","Georgia","11/26/11","81","WHITE","ARON","","","","","","","","","","","","0","0","1","3","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"257","Georgia","10/01/11","36","WILLIAMS","SHAWN","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"257","Georgia","10/15/11","36","WILLIAMS","SHAWN","","","","","","","","","","","","0","0","","","","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"257","Georgia","11/26/11","36","WILLIAMS","SHAWN","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"257","Georgia","09/03/11","17","WOOTEN","RANTAVIOUS","","","","","","","","","","","","0","0","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"257","Georgia","09/10/11","17","WOOTEN","RANTAVIOUS","","","","","","","","","","","","0","0","1","26","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","10/08/11","85","ANDERSON","CHANDLER","","","","","","","","","","","","0","0","","","","","","","","","","2","77","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/22/11","85","ANDERSON","CHANDLER","","","","","","","","","","","","0","0","","","","","","","","","","2","73","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/22/11","45","ATTAOCHU","JEREMIAH","","","","","","","","","","","","0","0","","","","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/01/11","10","DAYS","SYNJYN","14","56","1","55","1","3","3","0","94","0","","17","149","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","09/10/11","10","DAYS","SYNJYN","15","94","3","91","2","2","1","0","12","0","","17","103","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"255","Georgia Tech","09/17/11","10","DAYS","SYNJYN","9","73","5","68","1","","","","","","","9","68","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","10/01/11","10","DAYS","SYNJYN","2","5","0","5","0","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/22/11","10","DAYS","SYNJYN","2","7","6","1","0","2","1","0","14","0","","4","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","11/26/11","10","DAYS","SYNJYN","6","22","5","17","0","5","3","0","78","0","","11","95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/24/11","16","DENNIS","COREY","","","","","","","","","","","","0","0","","","","","","","","","","","","1","7","0","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/01/11","1D","DICKEY","DARRYL","1","1","0","1","0","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/17/11","1D","DICKEY","DARRYL","2","8","0","8","0","","","","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/01/11","25","GODHIGH","ROBERT","1","6","0","6","0","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/17/11","25","GODHIGH","ROBERT","1","12","0","12","0","","","","","","","1","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/01/11","31","HILL","DEON","1","5","0","5","1","","","","","","","1","5","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","09/01/11","5","HILL","STEPHEN","","","","","","","","","","","","0","0","4","181","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"255","Georgia Tech","09/10/11","5","HILL","STEPHEN","","","","","","","","","","","","0","0","3","126","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","09/17/11","5","HILL","STEPHEN","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/24/11","5","HILL","STEPHEN","","","","","","","","","","","","0","0","6","151","1","","","","","","","","","","","","1","28","0","1","","","","","","","","","","","","6"
"255","Georgia Tech","10/01/11","5","HILL","STEPHEN","1","5","0","5","0","","","","","","","1","5","1","40","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/08/11","5","HILL","STEPHEN","","","","","","","","","","","","0","0","2","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/15/11","5","HILL","STEPHEN","1","24","0","24","0","","","","","","","1","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/22/11","5","HILL","STEPHEN","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/29/11","5","HILL","STEPHEN","1","0","2","-2","0","","","","","","","1","-2","2","47","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","11/10/11","5","HILL","STEPHEN","","","","","","","","","","","","0","0","2","43","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","11/19/11","5","HILL","STEPHEN","","","","","","","","","","","","0","0","1","56","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","11/26/11","5","HILL","STEPHEN","","","","","","","","","","","","0","0","3","78","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/17/11","33","JACKSON","CHRIS","1","12","0","12","0","","","","","","","1","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/10/11","1","JOHNSON","ISAIAH","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/24/11","1","JOHNSON","ISAIAH","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/01/11","1","JOHNSON","ISAIAH","","","","","","","","","","","","0","0","","","","1","34","1","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","09/01/11","20","JONES","RODDY","","","","","","","","","","","","0","0","1","26","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","09/10/11","20","JONES","RODDY","6","63","0","63","0","","","","","","","6","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/17/11","20","JONES","RODDY","4","72","0","72","1","","","","","","","4","72","1","52","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"255","Georgia Tech","09/24/11","20","JONES","RODDY","7","65","6","59","1","","","","","","","7","59","1","0","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","10/01/11","20","JONES","RODDY","4","26","0","26","0","","","","","","","4","26","1","38","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","10/08/11","20","JONES","RODDY","2","6","0","6","0","","","","","","","2","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/15/11","20","JONES","RODDY","4","28","0","28","0","","","","","","","4","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/22/11","20","JONES","RODDY","3","16","0","16","0","","","","","","","3","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/29/11","20","JONES","RODDY","4","52","0","52","0","","","","","","","4","52","","","","","","","","","","","","","","","1","17","0","","","","","","","","","","","","","0"
"255","Georgia Tech","11/10/11","20","JONES","RODDY","3","7","0","7","0","","","","","","","3","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","11/19/11","20","JONES","RODDY","4","37","0","37","1","","","","","","","4","37","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","11/26/11","20","JONES","RODDY","11","72","0","72","0","","","","","","","11","72","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/01/11","37","LASKEY","ZACH","","","","","","","","","","","","0","0","","","","","","","","","","","","2","31","0","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/10/11","37","LASKEY","ZACH","","","","","","","","","","","","0","0","","","","","","","","","","","","1","0","0","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/17/11","37","LASKEY","ZACH","","","","","","","","","","","","0","0","","","","","","","","","","","","4","27","0","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/01/11","37","LASKEY","ZACH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","6","0","","","","","","","","","","","","","0"
"255","Georgia Tech","10/08/11","37","LASKEY","ZACH","","","","","","","","","","","","0","0","","","","","","","","","","","","2","29","0","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","10/15/11","37","LASKEY","ZACH","","","","","","","","","","","","0","0","","","","","","","","","","","","1","16","0","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/01/11","27","LYONS","PRESTON","2","22","0","22","1","","","","","","","2","22","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"255","Georgia Tech","09/10/11","27","LYONS","PRESTON","6","18","0","18","0","","","","","","","6","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"255","Georgia Tech","09/17/11","27","LYONS","PRESTON","2","40","0","40","0","","","","","","","2","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
